,講義コード,講義名,担当者名
47,231117,英語１（Ｇ）,山添 直樹
48,231118,英語１（Ｈ）,西山 徹
49,231119,英語１（Ｉ）,鬼頭 修
50,231120,英語１（再）,三原 穂
51,231141,英語４（コミュニケーション）（Ａ）,WOOD CHRISTOPHER
52,231142,英語４（コミュニケーション）（Ｂ）,BAILEY Mark
53,231143,英語４（コミュニケーション）（Ｃ）,Polzin Steven John
54,231144,英語４（コミュニケーション）（Ｄ）,JUNEJA Indu
55,231145,英語４（コミュニケーション）（Ｅ）,SAYENKO TETYANA
56,231146,英語４（コミュニケーション）（Ｆ）,Frazer Smith
57,231147,英語４（コミュニケーション）（Ｇ）,PARSONS JOHN
58,231148,英語４（コミュニケーション）（Ｈ）,Polzin Steven John
59,231149,英語４（コミュニケーション）（Ｉ）,MCKERNON ANDREW
60,231150,英語４（コミュニケーション）（再）,Heather Doiron
61,231201,フランス語１,植田 裕志
62,231202,フランス語１,田崎 明子
63,231203,フランス語２,丸岡 美紀子
64,231204,フランス語２,山口 憲男
65,231206,フランス語３,田崎 明子
66,231207,フランス語４,丸岡 美紀子
67,231208,フランス語４,山口 憲男
68,231221,ドイツ語１,山田 やす子
69,231222,ドイツ語２,木股 錬治
70,231223,ドイツ語３,山田 やす子
71,231224,ドイツ語４,木股 錬治
72,231241,中国語１,渡辺 幸彦
73,231242,中国語１,龍神 邦男
74,231243,中国語１,前田 光子
75,231244,中国語１,杉江 叔子
76,231245,中国語２,王 莉莎
77,231246,中国語２,張 静萱
78,231247,中国語２,ｹｲ 桂芝
79,231248,中国語２,徐 春陽
80,231249,中国語３,渡辺 幸彦
81,231250,中国語３,龍神 邦男
82,231251,中国語３,前田 光子
83,231252,中国語３,杉江 叔子
84,231253,中国語４,王 莉莎
85,231254,中国語４,張 静萱
86,231255,中国語４,ｹｲ 桂芝
87,231256,中国語４,徐 春陽
88,231261,ハングル１,李 芝賢
89,231263,ハングル３,李 芝賢
90,231264,ハングル４,金 由那
91,231281,日本語１,小野 純一
92,231282,日本語２,久野 伊津子
93,231283,日本語３,小野 純一
94,231284,日本語４,向井 淑子
95,231291,スペイン語初級１,櫻井 里香
96,231292,スペイン語初級２,櫻井 里香
97,231307,経済史総論１,折原 卓美
98,231308,経済史総論２,折原 卓美
99,231310,基本簿記（2年次以上）,田代 樹彦|深谷 善治
100,231311,基本簿記（2年次以上）,田代 樹彦|髙島 健司
101,231313,経済数学２,鈴木 知多男
102,231401,基礎ゼミナール,新井 大輔
103,231402,基礎ゼミナール,伊藤 健司
104,231403,基礎ゼミナール,李 秀澈
105,231404,基礎ゼミナール,井内 尚樹
106,231405,基礎ゼミナール,太田 志乃
107,231406,基礎ゼミナール,大瀧 真俊
108,231407,基礎ゼミナール,折原 卓美
109,231408,基礎ゼミナール,川森 智彦
110,231409,基礎ゼミナール,岸川 富士夫
111,231410,基礎ゼミナール,岸野 和郎
112,231411,基礎ゼミナール,小泉 和也
113,231412,基礎ゼミナール,斎藤 智美
114,231413,基礎ゼミナール,渋井 康弘
115,231415,基礎ゼミナール,神野 圭介
116,231416,基礎ゼミナール,名和 洋人
117,231417,基礎ゼミナール,松尾 秀雄
118,231418,基礎ゼミナール,蓑輪 明子
119,231419,基礎ゼミナール,山本 雄吾
120,231420,基礎ゼミナール,焼田 紗
121,231501,社会フィールドワーク１,太田 志乃|渋井 康弘
122,231502,社会フィールドワーク１,佐土井 有里
123,231503,社会フィールドワーク１,井内 尚樹|西山 賢一
124,231504,社会フィールドワーク１,伊藤 健司
125,231505,社会フィールドワーク１,神野 圭介
126,231506,社会フィールドワーク１,井内 尚樹|西山 賢一
127,231507,社会フィールドワーク１,大瀧 真俊
128,231508,社会フィールドワーク１,太田 志乃
129,231562,海外語学実習（単位認定）,経済学部長
130,232051,情報処理入門,中島 俊明
131,232081,健康・スポーツ科学３(トレーニング),坂本 太一
132,232082,健康・スポーツ科学３(フットサル),内山 明
133,232083,健康・スポーツ科学３(バドミントン),内山 明
134,232084,健康・スポーツ科学４(バスケットボール),坂本 太一
135,232085,健康・スポーツ科学４(卓球),内山 明
136,232086,健康・スポーツ科学４(バドミントン),内山 明
137,232087,健康・スポーツ科学５（スキューバ）,槇野 均|小泉 和也
138,232088,健康・スポーツ科学５(スキー),槇野 均|小泉 和也
139,232089,健康科学論１,石田 直章
140,232151,英語５（Ａ）,森岡 稔
141,232152,英語５（Ｂ）,三原 穂
142,232153,英語５（Ｃ）,森岡 稔
143,232154,英語５（Ｄ）,大達 誉華
144,232155,英語５（Ｅ）,柴 麻己子
145,232156,英語５（Ｆ）,山添 直樹
146,232157,英語５（Ｇ）,廣瀬 聡美
147,232158,英語５（Ｈ）,松原 知津子
148,232159,英語５（Ｉ）,柴 麻己子
149,232160,英語５（再）,山添 直樹
150,232161,英語６（Ａ）,森岡 稔
151,232162,英語６（Ｂ）,三原 穂
152,232163,英語６（Ｃ）,森岡 稔
153,232164,英語６（Ｄ）,大達 誉華
154,232165,英語６（Ｅ）,柴 麻己子
155,232166,英語６（Ｆ）,山添 直樹
156,232167,英語６（Ｇ）,廣瀬 聡美
157,232168,英語６（Ｈ）,松原 知津子
158,232169,英語６（Ｉ）,柴 麻己子
159,232170,英語６（再）,山添 直樹
160,232171,英語７（Ａ）,BAILEY Mark
161,232172,英語７（Ｂ）,PALISADA MARIA ELOIS
162,232173,英語７（Ｃ）,MCKERNON ANDREW
163,232174,英語７（Ｄ）,PARSONS JOHN
164,232175,英語７（Ｅ）,Polzin Steven John
165,232176,英語７（Ｆ）,HOARE Peter A.
166,232177,英語７（Ｇ）,西山 徹
167,232178,英語７（Ｈ）,Heather Doiron
168,232180,英語７（再）,PARSONS JOHN
169,232181,英語８（Ａ）,BAILEY Mark
170,232182,英語８（Ｂ）,PALISADA MARIA ELOIS
171,232183,英語８（Ｃ）,MCKERNON ANDREW
172,232184,英語８（Ｄ）,PARSONS JOHN
173,232185,英語８（Ｅ）,Polzin Steven John
174,232186,英語８（Ｆ）,HOARE Peter A.
175,232187,英語８（Ｇ）,西山 徹
176,232188,英語８（Ｈ）,Heather Doiron
177,232189,英語８（Ｉ）,MOORE Jonathan L.
178,232190,英語８（再）,PARSONS JOHN
179,232451,外国書講読ゼミナール１,谷村 光浩
180,232452,外国書講読ゼミナール１,松尾 秀雄
181,232454,外国書講読ゼミナール１,岸野 和郎
182,232455,外国書講読ゼミナール２,谷村 光浩
183,232456,外国書講読ゼミナール２,松尾 秀雄
184,232501,社会フィールドワーク２,太田 志乃|渋井 康弘
185,232503,社会フィールドワーク２,井内 尚樹|西山 賢一
186,232504,社会フィールドワーク２,伊藤 健司
187,232505,社会フィールドワーク２,神野 圭介
188,232506,社会フィールドワーク２,井内 尚樹|西山 賢一
189,232507,社会フィールドワーク２,大瀧 真俊
190,232508,社会フィールドワーク２,太田 志乃
191,232521,経済データ分析１,勝浦 正樹
192,232522,経済データ分析１,勝浦 正樹
193,232523,経済データ分析２,勝浦 正樹
194,232524,経済データ分析２,勝浦 正樹
195,232526,経営データ分析１,西山 賢一
196,232527,経営データ分析２,西山 賢一
197,232561,インターンシップ（単位認定）,経済学部長
198,232603,ミクロ経済学１,川森 智彦
199,232604,ミクロ経済学２,川森 智彦
200,232606,情報の経済学２,野口 光宣
201,232607,経済思想史,岸川 富士夫
202,232610,計量経済学１,岩本 朋大
203,232611,計量経済学２,岩本 朋大
204,232613,（特１）数理経済学,川森 智彦
205,232703,西洋経済史１,折原 卓美
206,232705,イギリス近代思潮,西山 徹
207,232706,経済政策論１,名和 洋人
208,232708,労働経済論１,神野 圭介
209,232710,財政学１,山田 浩貴
210,232711,財政学２,山田 浩貴
211,232713,商法入門２,長谷川 乃理
212,232717,証券市場論２,岸野 和郎
213,232722,アメリカ経済論,名和 洋人
214,233191,上級英語１,WOOD CHRISTOPHER
215,233192,上級英語２,WOOD CHRISTOPHER
216,233401,専門ゼミナール２,新井 大輔
217,233402,専門ゼミナール２,李 秀澈
218,233403,専門ゼミナール２,伊藤 健司
219,233404,専門ゼミナール２,伊藤 志のぶ
220,233405,専門ゼミナール２,井内 尚樹
221,233406,専門ゼミナール２,太田 志乃
222,233407,専門ゼミナール２,大瀧 真俊
223,233408,専門ゼミナール２,折原 卓美
224,233409,専門ゼミナール２,勝浦 正樹
225,233410,専門ゼミナール２,川森 智彦
226,233411,専門ゼミナール２,岸川 富士夫
227,233412,専門ゼミナール２,岸野 和郎
228,233413,専門ゼミナール２,小泉 和也
229,233414,専門ゼミナール２,斎藤 智美
230,233415,専門ゼミナール２,佐土井 有里
231,233416,専門ゼミナール２,杉本 大三
232,233417,専門ゼミナール２,渋井 康弘
233,233418,専門ゼミナール２,神野 圭介
234,233419,専門ゼミナール２,杉本 大三
235,233420,専門ゼミナール２,谷村 光浩
236,233421,専門ゼミナール２,名和 洋人
237,233422,専門ゼミナール２,西山 賢一
238,233423,専門ゼミナール２,西山 徹
239,233424,専門ゼミナール２,松尾 秀雄
240,233425,専門ゼミナール２,蓑輪 明子
241,233426,専門ゼミナール２,山田 浩貴
242,233427,専門ゼミナール２,山本 雄吾
243,233501,ビジネスプラン,西山 賢一
244,233502,(特１)起業講座２,教員未確定|西山 賢一
245,233601,現代資本主義論１,蓑輪 明子
246,233602,現代資本主義論２,蓑輪 明子
247,233603,応用経済理論１,松尾 秀雄
248,233604,応用経済理論２,松尾 秀雄
249,233605,公共経済学１,伊藤 志のぶ
250,233606,公共経済学２,伊藤 志のぶ
251,233701,地方財政論１,山田 浩貴
252,233702,地方財政論２,山田 浩貴
253,234401,専門ゼミナール３(卒業研究),新井 大輔
254,234402,専門ゼミナール３(卒業研究),李 秀澈
255,234403,専門ゼミナール３(卒業研究),伊藤 健司
256,234404,専門ゼミナール３(卒業研究),伊藤 志のぶ
257,234405,専門ゼミナール３(卒業研究),井内 尚樹
258,234406,専門ゼミナール３(卒業研究),大瀧 真俊
259,234408,専門ゼミナール３(卒業研究),勝浦 正樹
260,234409,専門ゼミナール３(卒業研究),川森 智彦
261,234410,専門ゼミナール３(卒業研究),岸川 富士夫
262,234411,専門ゼミナール３(卒業研究),岸野 和郎
263,234412,専門ゼミナール３(卒業研究),斎藤 智美
264,234413,専門ゼミナール３(卒業研究),佐土井 有里
265,234416,専門ゼミナール３(卒業研究),渋井 康弘
266,234417,専門ゼミナール３(卒業研究),杉本 大三
267,234418,専門ゼミナール３(卒業研究),谷村 光浩
268,234419,専門ゼミナール３(卒業研究),名和 洋人
269,234420,専門ゼミナール３(卒業研究),西山 賢一
270,234421,専門ゼミナール３(卒業研究),西山 徹
271,234422,専門ゼミナール３(卒業研究),松尾 秀雄
272,234423,専門ゼミナール３(卒業研究),蓑輪 明子
273,234424,専門ゼミナール３(卒業研究),山田 浩貴
274,234425,専門ゼミナール３(卒業研究),山本 雄吾
275,234426,専門ゼミナール３(卒業研究),野口 光宣
276,234501,(特１)起業講座３,教員未確定|西山 賢一
277,241221,ドイツ語１,神谷 美砂子
278,241222,ドイツ語２,下垣 真希
279,241223,ドイツ語３,神谷 美砂子
280,241224,ドイツ語４,下垣 真希
281,241261,ハングル１,金 由那
282,241263,ハングル３,金 由那
283,241264,ハングル４,金 奈淑
284,242803,工業経済論,渋井 康弘
285,242805,商業経済論,松尾 秀雄
286,242807,交通論,山本 雄吾
287,242808,産業集積論,井内 尚樹
288,242812,地域福祉論,久保 佐世
289,242813,地域政策論,井内 尚樹
290,242814,地域経済論,伊藤 健司
291,242815,社会保障論,鎌田 繁則
292,242816,（特１）障害者と社会,小泉 和也
293,243803,起業経営論,西山 賢一
294,243804,経済地理学,伊藤 健司
295,243806,公共政策論,蓑輪 明子
296,653528,教育実習指導（事前）,曽山 和彦
297,652501,教育行政論,片山 信吾
298,652124,教育方法論,後藤 明史
299,652129,道徳教育の指導法,塚原 利理
300,652130,特別活動の指導法,山川 法子
301,651501,学習社会論,片山 信吾
302,651511,教育方法・技術論,平山 勉
303,652101,発達心理学,木村 美奈子
304,652104,教育法規,片山 信吾
305,652510,道徳教育の理論と指導法,塚原 利理
306,653111,学校課題演習,片山 信吾
307,653112,学校課題演習,谷口 正明|井中 宏史
308,653514,学校課題演習,嶋口 裕基
309,653520,模擬授業演習,曽山 和彦
310,661501,生涯学習論,片山 信吾
311,662101,博物館原論,正村 美里
312,662103,日本文化の歴史,山中 雅子
313,662104,民俗学,山中 雅子
314,662501,博物館経営論,土山 公仁
315,662503,古文書学,山中 雅子
316,664006,博物館実習３,平山 勉
317,231001,現代社会に生きる,伊藤 健司|川森 智彦|杉本 大三|蓑輪 明子|渋井 康弘
318,231011,文学と人間,山田 永
319,231012,芸術文化論,徳重 道朗
320,231018,日本史,長屋 隆幸
321,231019,外国史,仲山 茂
322,231020,地理学,伊藤 健司
323,231021,地誌学,溝口 晃之
324,231031,日本国憲法,日比 拓也
325,231046,人間と環境,福本 雅之|森田 紘圭
326,231047,自然地理学,溝口 晃之
327,231121,英語２（Ａ）,菅原 裕子
328,231122,英語２（Ｂ）,廣瀬 聡美
329,231124,英語２（Ｄ）,森岡 稔
330,231125,英語２（Ｅ）,大達 誉華
331,231126,英語２（Ｆ）,古田 雪子
332,231127,英語２（Ｇ）,山添 直樹
333,231128,英語２（Ｈ）,西山 徹
334,231129,英語２（Ｉ）,鬼頭 修
335,231130,英語２（再）,三原 穂
336,231131,英語３（コミュニケーション）（Ａ）,WOOD CHRISTOPHER
337,231132,英語３（コミュニケーション）（Ｂ）,BAILEY Mark
338,231133,英語３（コミュニケーション）（Ｃ）,Polzin Steven John
339,231134,英語３（コミュニケーション）（Ｄ）,JUNEJA Indu
340,231135,英語３（コミュニケーション）（Ｅ）,SAYENKO TETYANA
341,231136,英語３（コミュニケーション）（Ｆ）,Frazer Smith
342,231137,英語３（コミュニケーション）（Ｇ）,PARSONS JOHN
343,231138,英語３（コミュニケーション）（Ｈ）,Polzin Steven John
344,231139,英語３（コミュニケーション）（Ｉ）,MCKERNON ANDREW
345,231140,英語３（コミュニケーション）（再）,Heather Doiron
346,231262,ハングル２,金 由那
347,231301,マクロ経済学入門（経済学科1年次）,野口 光宣
348,231302,ミクロ経済学入門（経済学科1年次）,伊藤 志のぶ
349,231303,経済理論入門（経済学科1年次）,杉本 大三
350,231304,現代資本主義入門（経済学科1年次）,渋井 康弘
351,231309,基本簿記（経済学科1年次）,松田 修
352,231312,経済数学１,鈴木 知多男
353,231314,統計学１,勝浦 正樹
354,231315,統計学２,勝浦 正樹
355,231316,社会思想史,岸川 富士夫
356,232401,専門ゼミナール１,新井 大輔
357,232402,専門ゼミナール１,李 秀澈
358,232403,専門ゼミナール１,伊藤 健司
359,232404,専門ゼミナール１,伊藤 志のぶ
360,232405,専門ゼミナール１,井内 尚樹
361,232406,専門ゼミナール１,太田 志乃
362,232407,専門ゼミナール１,大瀧 真俊
363,232409,専門ゼミナール１,勝浦 正樹
364,232410,専門ゼミナール１,川森 智彦
365,232411,専門ゼミナール１,小泉 和也
366,232412,専門ゼミナール１,斎藤 智美
367,232413,専門ゼミナール１,佐土井 有里
368,232414,専門ゼミナール１,渋井 康弘
369,232415,専門ゼミナール１,神野 圭介
370,232416,専門ゼミナール１,杉本 大三
371,232417,専門ゼミナール１,谷村 光浩
372,232418,専門ゼミナール１,名和 洋人
373,232419,専門ゼミナール１,西山 賢一
374,232420,専門ゼミナール１,西山 徹
375,232421,専門ゼミナール１,野口 光宣
376,232422,専門ゼミナール１,松尾 秀雄
377,232423,専門ゼミナール１,蓑輪 明子
378,232424,専門ゼミナール１,焼田 紗
379,232425,専門ゼミナール１,山田 浩貴
380,232426,専門ゼミナール１,山本 雄吾
381,232528,ビジネス英語１,伊藤 省三
382,232529,ビジネス英語１,伊藤 省三
383,232530,ビジネス英語２,伊藤 省三
384,232531,ビジネス英語２,伊藤 省三
385,232532,(特１)起業講座１,教員未確定|西山 賢一
386,232601,マクロ経済学１,焼田 紗
387,232602,マクロ経済学２,焼田 紗
388,232605,情報の経済学１,野口 光宣
389,232608,経済理論１,蓑輪 明子
390,232609,経済理論２,蓑輪 明子
391,232701,日本経済史１,大瀧 真俊
392,232702,日本経済史２,大瀧 真俊
393,232704,西洋経済史２,折原 卓美
394,232707,経済政策論２,名和 洋人
395,232709,労働経済論２,神野 圭介
396,232712,商法入門１,長谷川 乃理
397,232714,金融論,新井 大輔
398,232715,金融政策論,岸野 和郎
399,232716,証券市場論１,岸野 和郎
400,232718,国際経済論１,斎藤 智美
401,232719,国際経済論２,斎藤 智美
402,232720,開発経済論,佐土井 有里
403,232721,アジア経済論,佐土井 有里
404,232723,EU経済論,斎藤 智美
405,232724,中国経済論１,谷村 光浩
406,232725,中国経済論２,谷村 光浩
407,233061,職業指導論,杉本 直記
408,233607,(特１)経済統合論１,斎藤 智美
409,233703,国際金融論,新井 大輔
410,233704,国際通貨論,新井 大輔
411,241262,ハングル２,金 奈淑
412,241300,ミクロ経済学入門,赤木 博文
413,241302,ミクロ経済学入門（産業社会学科1年次・再履修者）,伊藤 志のぶ
414,241303,経済理論入門（産業社会学科1年次・再履修者）,杉本 大三
415,241304,現代資本主義入門（産業社会学科1年次・再履修者）,渋井 康弘
416,241801,環境経済論,李 秀澈
417,242801,農業経済論,杉本 大三
418,242802,食料経済論,杉本 大三
419,242804,産業技術論,渋井 康弘
420,242806,中小企業論,太田 志乃
421,242811,物流論,山本 雄吾
422,243801,中小企業政策論,太田 志乃
423,243802,経営戦略論,西山 賢一
424,243805,環境ビジネス論,李 秀澈
425,651106,教職入門,曽山 和彦
426,651110,教育原論,嶋口 裕基
427,651114,教育心理学,木村 美奈子
428,651117,日本史１（旧カリ）,長屋 隆幸
429,651118,外国史（旧カリ）,仲山 茂
430,651503,教育課程論,梅本 大介
431,651510,生徒・進路指導論,岩﨑 義高
432,651515,自然地理学（旧カリ）,稲垣 建志
433,652108,社会・地理歴史科教育法,毛利 公
434,652109,社会・公民科教育法,加藤 敬之
435,652119,教育情報論,平山 勉
436,652122,学校教育相談,勝田 拓真
437,652131,日本文化史（旧カリ）,山中 雅子
438,652132,民俗学（旧カリ）,山中 雅子
439,652133,倫理学１（旧カリ）,小林 智
440,652504,特別支援教育論,堀部 要子
441,652512,特別活動と総合的な学習の時間の指導法,杉浦 里美
442,652518,古文書学（旧カリ）,山中 雅子
443,652520,地理学１（旧カリ）,稲垣 建志
444,652521,地誌学（旧カリ）,稲垣 建志
445,653106,商業科教育法,杉本 直記
446,653505,社会・地理歴史科指導法,都築 暢也
447,653507,社会・公民科指導法,毛利 公
448,653509,商業科指導法,杉本 直記
449,653532,哲学１（旧カリ）,小林 智
450,654106,教育実習１,曽山 和彦
451,654114,教育実習２,曽山 和彦
452,654122,教育実習指導（事後）,曽山 和彦
453,654506,教職実践演習(中・高),曽山 和彦
454,654517,教育実習１,曽山 和彦
455,654525,教育実習２,曽山 和彦
456,654533,教育実習指導（事後）,曽山 和彦
457,661502,博物館教育論,川合 剛
458,662102,博物館資料保存論,川瀬 基弘
459,662105,日本文化史（旧カリ）,山中 雅子
460,654106,教育実習１,曽山 和彦
461,654114,教育実習２,曽山 和彦
462,654122,教育実習指導（事後）,曽山 和彦
463,654506,教職実践演習(中・高),曽山 和彦
464,654517,教育実習１,曽山 和彦
465,654525,教育実習２,曽山 和彦
466,654533,教育実習指導（事後）,曽山 和彦
467,661502,博物館教育論,川合 剛
468,662102,博物館資料保存論,川瀬 基弘
469,662105,日本文化史（旧カリ）,山中 雅子
470,662106,民俗学（旧カリ）,山中 雅子
471,662502,博物館展示論,尾坂 知江子
472,662504,古文書学（旧カリ）,山中 雅子
473,663004,博物館実習１,伊藤 俊一|岩井 眞實|大瀧 真俊|平山 勉|山中 雅子
474,663102,博物館資料論２,森 達也
475,663103,博物館情報論,平山 勉
476,663104,教育メディア環境論,平山 勉
477,664001,博物館実習２,平山 勉
478,662106,民俗学（旧カリ）,山中 雅子
479,662502,博物館展示論,尾坂 知江子
480,662504,古文書学（旧カリ）,山中 雅子
481,663004,博物館実習１,"伊藤 俊一
岩井 眞實
大瀧 真俊
平山 勉
山中 雅子"
482,663102,博物館資料論２,森 達也
483,663103,博物館情報論,平山 勉
484,663104,教育メディア環境論,平山 勉
485,664001,博物館実習２,平山 勉
