,講義コード,講義名,担当者名
142,621544,教育学概論,宮嶋 秀光
143,621545,人間とデザイン,水尾 衣里
144,621546,家族社会学,安藤 喜代美
145,621547,文学と人間,山田 永
146,621548,物質の成り立ち,髙谷 芳明
147,621549,教養演習,山田 永
148,621550,英語初級１－１（リーディング）,服部 茂
149,621551,英語初級１－１（リーディング）,大橋 千暁
150,621552,英語初級１－１（リーディング）,半井 尚美
151,621553,英語初級１－１（リーディング）,鈴木 朋子
152,621554,英語初級１－１（リーディング）,石田 理可
153,621555,英語初級１－２（リスニング）,BUCSIS CONRAD
154,621556,英語初級１－２（リスニング）,THOMAS GARETH
155,621557,英語初級１－２（リスニング）,Polzin Steven John
156,621558,英語初級１－２（リスニング）,Ricart Michael Edmar
157,621559,英語初級１－２（リスニング）,WESTBY JOHN CARL
158,621560,英語初級１－１（リーディング）【再】,BEECH PHILIP STEPHEN
159,621561,英語初級１－１（コミュニケーション）【再】【旧カリ】,BEECH PHILIP STEPHEN
160,621562,生命の多様性,谷口 義則
161,621563,アジア文化論,水野 光朗
162,621564,芸術文化論,徳重 道朗
163,621565,中国語応用（旧カリ名称：中国語応用１）,蟹江 静夫
164,621566,スペイン語応用（旧カリ名称：スペイン語初級２）,櫻井 里香
165,621567,日本史,長屋 隆幸
166,621568,臨床心理学概論（旧カリ名称：臨床心理学）,塩﨑 万里
167,621569,ジェンダーと社会,石河 敦子
168,621570,情報社会と倫理,秋月 久見子
169,621571,臨床心理学概論（旧カリ名称：臨床心理学）,塩﨑 万里
170,621572,情報活用リテラシー,秋月 久見子
171,621573,欧米文化論,西村 善矢
172,621574,英語音声学,西尾 由里
173,621575,宗教の世界,平野 克典
174,621576,情報活用リテラシー,秋月 久見子
175,621577,特殊講義Ｃ（特別留学プログラム）,加藤 昌弘
176,622101,英語初級２－１（リーディング）,山田 幸代
177,622102,英語初級２－１（リーディング）,大橋 千暁
178,622103,英語初級２－１（リーディング）,有為楠 香
179,622104,英語初級２－１（リーディング）,鈴木 朋子
180,622106,英語初級２－２（リスニング）,BARNES TIMOTHY J
181,622107,英語初級２－２（リスニング）,Ricart Michael Edmar
182,622108,英語初級２－２（リスニング）,THOMAS GARETH
183,622109,英語初級２－２（リスニング）,Molnar John Andras
184,622110,英語初級２－２（リスニング）,BEECH PHILIP STEPHEN
185,622111,日本文化史,伊藤 俊一
186,622112,英語学,船田 秀佳
187,622113,英語文学概論（旧カリ名称：英米文学概論）,一ノ谷 清美
188,622114,学校教育論,笠井 尚
189,622115,海外研修（イギリス）,WESTBY JOHN CARL
190,622116,ジャーナリズム論,飯尾 歩
191,622117,国際コミュニケーション,WESTBY JOHN CARL
192,622118,知覚・認知心理学（旧カリ名称：認知心理学）,神谷 俊次
193,622119,パラグラフ・ライティング,BEECH PHILIP STEPHEN
194,622120,データ解析入門,和田 実
195,622121,英語圏文化研究,加藤 昌弘
196,622122,地域研究（旧カリ名称：地域研究Ｂ）（ドイツ）,村元 麻衣
197,622123,国際協力論,加茂 省三
198,622124,文献講読Ａ,加藤 昌弘
199,622125,文献講読Ａ,宮嶋 秀光
200,622126,文献講読Ａ,西村 善矢
201,622127,文献講読Ａ,岡戸 浩子
202,622128,文献講読Ａ,櫻井 龍彦
203,622129,文献講読Ａ,谷口 義則
204,622130,文献講読Ａ,原田 知佳
205,622131,地理学,稲垣 建志
206,622132,インテンシィブ・イングリッシュ,船田 秀佳
207,622133,パラグラフ・ライティング,BEECH PHILIP STEPHEN
208,622134,パラグラフ・ライティング,THOMAS GARETH
209,622135,地誌学,稲垣 建志
210,622136,道徳教育論,宮嶋 秀光
211,622137,西洋芸術史,水尾 衣里
212,622138,データ解析入門,和田 実
213,622139,プレゼンテーション,THOMAS GARETH
214,622140,英語文学概論（旧カリ名称：英米文学概論）,一ノ谷 清美
215,622141,文献講読Ａ,和田 実
216,622142,文献講読Ａ,畑中 美穂
217,622143,文献講読Ａ,笠井 尚
218,622144,文献講読Ａ,一ノ谷 清美
219,622145,文献講読Ａ,原田 知佳
220,622146,地域研究（旧カリ名称：地域研究Ｂ）（アメリカ）,谷口 義則
221,622147,英語初級２－１（コミュニケーション）【再】,BEECH PHILIP STEPHEN
222,622148,学校教育相談,塩﨑 万里
223,622149,英語初級２－１（リーディング）【再】,BEECH PHILIP STEPHEN
224,622150,英語初級２－１（リーディング）,服部 茂
225,622151,英語初級２－１（リーディング）,大橋 千暁
226,622152,英語初級２－１（リーディング）,半井 尚美
227,622153,英語初級２－１（リーディング）,鈴木 朋子
228,622154,英語初級２－１（リーディング）,石田 理可
229,622155,英語初級２－２（リスニング）,BUCSIS CONRAD
230,622156,英語初級２－２（リスニング）,THOMAS GARETH
231,622157,英語初級２－２（リスニング）,Polzin Steven John
232,622158,英語初級２－２（リスニング）,Ricart Michael Edmar
233,622159,英語初級２－２（リスニング）,BEECH PHILIP STEPHEN
234,622160,情報処理入門,丹羽 直美
235,622161,英語初級２－２（コミュニケーション）【再】,ﾃﾚｻ ｶﾈﾝﾊﾞｰｸﾞ
236,622162,情報処理入門,丹羽 直美
237,622163,英語初級２－２（リスニング）【再】,ﾃﾚｻ ｶﾈﾝﾊﾞｰｸﾞ
238,622164,教育行政論,笠井 尚
239,622166,福祉心理学,志村 ゆず
240,622167,データ解析入門,神谷 俊次
241,622168,福祉心理学,志村 ゆず
242,622169,日本事情概説１,小野 純一
243,622170,インテンシィブ・イングリッシュ,岡戸 浩子
244,622171,文献講読Ａ,塩﨑 万里
245,622172,文献講読Ａ,加茂 省三
246,622173,教育社会学,山﨑 香織
247,622174,海外インターンシップ,WESTBY JOHN CARL|岡戸 浩子|BEECH PHILIP STEPHEN|一ノ谷 清美
248,622501,教育行政論,笠井 尚
249,622502,英語中級１（リーディング）,山田 幸代
250,622503,英語中級１（リーディング）,大橋 千暁
251,622504,英語中級１（リーディング）,有為楠 香
252,622505,英語中級１（リーディング）,鈴木 朋子
253,622507,英語中級２（リスニング）,Ricart Michael Edmar
254,622508,英語中級２（リスニング）,BARNES TIMOTHY J
255,622509,英語中級２（リスニング）,THOMAS GARETH
256,622510,英語中級２（リスニング）,Molnar John Andras
257,622511,英語中級２（リスニング）,BEECH PHILIP STEPHEN
258,622512,英語中級１（コミュニケーション）【再】,WESTBY JOHN CARL
259,622513,英語中級１（リーディング）【再】,WESTBY JOHN CARL
260,622514,心理学統計法（旧カリ名称：心理データ解析）,伊藤 君男
261,622515,文献講読Ｂ,村元 麻衣
262,622516,心理学統計法（旧カリ名称：心理データ解析）,伊藤 君男
263,622517,社会福祉論,鎌田 繁則
264,622518,地域研究（旧カリ名称：地域研究Ｂ）（イタリア）,西村 善矢
265,622519,リーディング・ライティングスキル１,WESTBY JOHN CARL
266,622520,学習・言語心理学（旧カリ名称：学習心理学）,神谷 俊次
267,622521,ビジネス・コミュニケーション,WESTBY JOHN CARL
268,622522,心理学実験演習（旧カリ名称：心理学演習１）,畑中 美穂
269,622523,心理学研究法,和田 実
270,622524,教育・学校心理学,大嶽 さと子
271,622525,心理学実験演習（旧カリ名称：心理学演習１）,原田 知佳
272,622526,海外研修（オーストラリア）,谷口 義則
273,622527,社会・集団・家族心理学（旧カリ名称：社会心理学）,和田 実
274,622528,リスニング・コミュニケーションスキル１,BEECH PHILIP STEPHEN
275,622529,障害者・障害児心理学（旧カリ名称：発達臨床心理学）,塩﨑 万里
276,622530,西洋文化史,小坂 俊介
277,622531,国際コミュニケーション,BEECH PHILIP STEPHEN
278,622533,英語文学講読,一ノ谷 清美
279,622534,心理的アセスメント（旧カリ名称：心理検査法）,幸 順子
280,622535,インテンシィブ・イングリッシュ,一ノ谷 清美
281,622536,健康・医療心理学（旧カリ名称：臨床社会心理学）,畑中 美穂
282,622537,英語史,船田 秀佳
283,622539,心理的アセスメント（旧カリ名称：心理検査法）,幸 順子
284,622540,プレゼンテーション,THOMAS GARETH
285,622541,心理学実験演習（旧カリ名称：心理学演習１）,和田 実
286,622542,西洋芸術史,水尾 衣里
287,622543,心理学実験演習（旧カリ名称：心理学演習１）,伊藤 康児
288,622544,心理的アセスメント（旧カリ名称：心理検査法）,幸 順子
289,622545,英語中級１（リーディング）,服部 茂
290,622546,英語中級１（リーディング）,大橋 千暁
291,622547,英語中級１（リーディング）,半井 尚美
292,622548,英語中級１（リーディング）,鈴木 朋子
293,622549,英語中級１（リーディング）,石田 理可
294,622550,英語中級２（リスニング）,BUCSIS CONRAD
295,622551,英語中級２（リスニング）,THOMAS GARETH
296,622552,英語中級２（リスニング）,Polzin Steven John
297,622553,英語中級２（リスニング）,Ricart Michael Edmar
298,622554,英語中級２（リスニング）,BEECH PHILIP STEPHEN
299,622555,英語中級２（コミュニケーション）【再】,ﾃﾚｻ ｶﾈﾝﾊﾞｰｸﾞ
300,622556,英語中級２（リスニング）【再】,ﾃﾚｻ ｶﾈﾝﾊﾞｰｸﾞ
301,622557,学習社会論,笠井 尚
302,622558,環境社会学,松野 正太郎
303,622559,心理学統計法（旧カリ名称：心理データ解析）,神谷 俊次
304,622560,メディア・イングリッシュ,加藤 昌弘
305,622561,異文化コミュニケーション,岡戸 浩子
306,622562,心理学的支援法（旧カリ名称：カウンセリング論）,志村 ゆず
307,622563,心理学統計法（旧カリ名称：心理データ解析）,原田 知佳
308,622564,心理学実験演習（旧カリ名称：心理学演習１）,神谷 俊次
309,622565,異文化理解,宮崎 新|加藤 昌弘
310,622566,日本事情概説２,小野 純一
311,622567,フランス語圏文学論,井出 勉
312,622568,社会調査法,安藤 喜代美
313,622569,関係行政論,相馬 信子
314,622570,フィールドワーク,伊藤 俊一
315,622571,フィールドワーク,水尾 衣里
316,622572,フィールドワーク,安藤 喜代美
317,622573,フィールドワーク,谷口 義則
318,622574,フィールドワーク,西村 善矢
319,622575,フィールドワーク,笠井 尚
320,622576,フィールドワーク,櫻井 龍彦
321,622577,ボランティア,伊藤 康児
322,622578,インターンシップ,船田 秀佳
323,622579,海外インターンシップ,WESTBY JOHN CARL|岡戸 浩子|BEECH PHILIP STEPHEN|一ノ谷 清美
324,623101,基幹ゼミナール,水尾 衣里
325,623102,英語文化表現（旧カリ名称：文化表現論）,BEECH PHILIP STEPHEN
326,623103,リスニング・コミュニケーションスキル２,BEECH PHILIP STEPHEN
327,623104,比較文化論,山口 亮太
328,623105,基幹ゼミナール,志村 ゆず
329,623106,リーディング・ライティングスキル２,WESTBY JOHN CARL
330,623107,人口社会学,安藤 喜代美
331,623108,多文化社会論,岡戸 浩子
332,623110,基幹ゼミナール,一ノ谷 清美
333,623111,基幹ゼミナール,加茂 省三
334,623113,西洋社会史,西村 善矢
335,623114,基幹ゼミナール,原田 知佳
336,623115,基幹ゼミナール,岡戸 浩子
337,623116,基幹ゼミナール,和田 実
338,623502,地域教育論,笠井 尚
339,623503,英語文学研究（旧カリ名称：英米文学研究）,一ノ谷 清美
340,623504,基幹ゼミナール,笠井 尚
341,623505,社会科教材デザイン論,伊藤 俊一
342,623506,心理演習,志村 ゆず
343,623507,神経・生理心理学,神谷 俊次
344,623508,基幹ゼミナール,伊藤 俊一
345,623511,英語科教材デザイン論,寺澤 君江
346,623513,基幹ゼミナール,伊藤 康児
347,623514,基幹ゼミナール,加藤 昌弘
348,623515,基幹ゼミナール,船田 秀佳
349,623518,基幹ゼミナール,塩﨑 万里
350,623521,基幹ゼミナール,畑中 美穂
351,623522,基幹ゼミナール,櫻井 龍彦
352,623525,基幹ゼミナール,宮嶋 秀光
353,623527,基幹ゼミナール,谷口 義則
354,623528,現代メディア論,堀川 新吾
355,623529,精神疾患とその治療,志村 ゆず
356,623530,産業・組織心理学（旧カリ名称：産業心理学）,松本 友一郎
357,623531,心理演習,塩﨑 万里
358,623532,基幹ゼミナール,西村 善矢
359,623533,司法・犯罪心理学,原田 知佳
360,623534,人体の構造と機能及び疾病,根岸 隆之|湯川 和典
361,624001,卒業研究ゼミナール,一ノ谷 清美
362,624002,卒業研究ゼミナール,志村 ゆず
363,624003,卒業研究ゼミナール,伊藤 康児
364,624004,卒業研究ゼミナール,宮嶋 秀光
365,624005,卒業研究ゼミナール,西村 善矢
366,624006,卒業研究ゼミナール,櫻井 龍彦
367,624007,卒業研究ゼミナール,安藤 喜代美
368,624008,卒業研究ゼミナール,伊藤 俊一
369,624009,卒業研究ゼミナール,谷口 義則
370,624010,卒業研究ゼミナール,水尾 衣里
371,624011,卒業研究ゼミナール,笠井 尚
372,624012,卒業研究ゼミナール,加藤 昌弘
373,624013,卒業研究ゼミナール,岡戸 浩子
374,624014,卒業研究ゼミナール,船田 秀佳
375,624015,卒業研究ゼミナール,神谷 俊次
376,624016,卒業研究ゼミナール,塩﨑 万里
377,624017,卒業研究ゼミナール,加茂 省三
378,624018,卒業研究ゼミナール,畑中 美穂
379,624019,卒業研究ゼミナール,和田 実
380,652112,英語科教育法Ａ,内田 政一
381,652127,英語科教育法１,内田 政一
382,652506,英語科教育法Ｂ,内田 政一
383,652509,道徳教育の理論と指導法,権田 昭|宮嶋 秀光
384,652514,英語科教育法２,内田 政一
385,652519,地理学（旧カリ）,稲垣 建志
386,653105,英語科指導法Ａ,内田 政一
387,653114,英語科指導法１,内田 政一
388,653504,英語科指導法Ｂ,内田 政一
389,653529,教育実習指導（事前）,木村 美奈子
390,651512,教育方法・技術論,平山 勉
391,652104,教育法規,片山 信吾
392,652125,教育方法論,平山 勉
393,652517,特別活動の指導法,曽山 和彦
394,653111,学校課題演習,片山 信吾
395,653112,学校課題演習,谷口 正明|井中 宏史
396,653514,学校課題演習,嶋口 裕基
397,653521,模擬授業演習,木村 美奈子
398,661501,生涯学習論,片山 信吾
399,662101,博物館原論,正村 美里
400,662103,日本文化の歴史,山中 雅子
401,662104,民俗学,山中 雅子
402,662501,博物館経営論,土山 公仁
403,662503,古文書学,山中 雅子
404,664010,博物館実習３,伊藤 俊一
405,621194,日本国憲法,蜂須賀 知美
406,623109,社会言語学,船田 秀佳
407,623112,日本社会史,伊藤 俊一
408,623501,比較言語論,船田 秀佳
409,623510,教育史,宮嶋 秀光
410,623512,都市文明史,水尾 衣里
411,623516,エッセイ・ライティング,BEECH PHILIP STEPHEN
412,623517,エッセイ・ライティング,SWEETLOVE DOUGLAS W
413,651108,教職入門,木村 美奈子
414,651118,外国史（旧カリ）,仲山 茂
415,651504,教育課程論,嶋口 裕基
416,651515,自然地理学（旧カリ）,稲垣 建志
417,652105,特別支援教育論,曽山 和彦
418,652107,社会・地理歴史科教育法,伊藤 俊一
419,652110,社会・公民科教育法,毛利 公
420,652118,特別活動と総合的な学習の時間の指導法,曽山 和彦
421,652119,教育情報論,平山 勉
422,652131,日本文化史（旧カリ）,山中 雅子
423,652132,民俗学（旧カリ）,山中 雅子
424,652518,古文書学（旧カリ）,山中 雅子
425,652521,地誌学（旧カリ）,稲垣 建志
426,653506,社会・地理歴史科指導法,都築 暢也
427,653508,社会・公民科指導法,毛利 公
428,654107,教育実習１,木村 美奈子
429,654115,教育実習２,木村 美奈子
430,654123,教育実習指導（事後）,木村 美奈子
431,654507,教職実践演習(中・高),木村 美奈子
432,654518,教育実習１,木村 美奈子
433,654526,教育実習２,木村 美奈子
434,654534,教育実習指導（事後）,木村 美奈子
435,661502,博物館教育論,川合 剛
436,662102,博物館資料保存論,川瀬 基弘
437,662105,日本文化史（旧カリ）,山中 雅子
438,662106,民俗学（旧カリ）,山中 雅子
439,662502,博物館展示論,尾坂 知江子
440,662504,古文書学（旧カリ）,山中 雅子
441,663004,博物館実習１,伊藤 俊一|岩井 眞實|大瀧 真俊|平山 勉|山中 雅子
442,663102,博物館資料論２,森 達也
443,663103,博物館情報論,平山 勉
444,663104,教育メディア環境論,平山 勉
445,664005,博物館実習２,伊藤 俊一
446,662504,古文書学（旧カリ）,山中 雅子
447,663004,博物館実習１,"伊藤 俊一
岩井 眞實
大瀧 真俊
平山 勉
山中 雅子"
448,663102,博物館資料論２,森 達也
449,663103,博物館情報論,平山 勉
450,663104,教育メディア環境論,平山 勉
451,664005,博物館実習２,伊藤 俊一
