,講義コード,講義名,担当者名
85,413048,卒業研究,森田 隆史|中尾 義則|森田 裕将
86,420703,健康・スポーツ科学３,香村 恵介|塩見 哲大|安藤 健太郎
87,420704,健康・スポーツ科学４,香村 恵介|塩見 哲大|安藤 健太郎
88,421011,地学,田島 一成
89,430202,生命・食料・環境,汪 光熙|日野 輝明|細田 晃文|藤 茂雄|楢﨑 友子
90,430301,英語基礎１,鬼頭 修
91,430302,英語基礎２,鬼頭 修
92,430311,英語初級１,田村 知子
93,430312,英語初級２,田村 知子
94,430313,英語初級３,加藤 佳子
95,430314,英語初級４,加藤 佳子
96,430321,英語中級１,山添 直樹
97,430322,英語中級２,山添 直樹
98,430323,英語中級３,松原 知津子
99,430324,英語中級４,松原 知津子
100,430333,英語中級３,大橋 昌弥
101,430334,英語中級４,大橋 昌弥
102,430341,英語上級１,畑 裕子
103,430342,英語上級２,畑 裕子
104,430343,英語上級３,大橋 真砂子
105,430344,英語上級４,大橋 真砂子
106,430401,英会話基礎１,TULADHAR ASTHA
107,430402,英会話基礎２,TULADHAR ASTHA
108,430411,英会話初級１,菅原 裕子
109,430412,英会話初級２,菅原 裕子
110,430413,英会話初級３,BARNES TIMOTHY J
111,430414,英会話初級４,BARNES TIMOTHY J
112,430421,英会話中級１,畑 裕子
113,430422,英会話中級２,畑 裕子
114,430423,英会話中級３,BARNES TIMOTHY J
115,430424,英会話中級４,BARNES TIMOTHY J
116,430433,英会話中級３,BOWDEN MATTHEW
117,430434,英会話中級４,BOWDEN MATTHEW
118,430441,英会話上級１,伊藤 省三
119,430442,英会話上級２,伊藤 省三
120,430443,英会話上級３,DAVANZO CHRISTOPHER
121,430444,英会話上級４,DAVANZO CHRISTOPHER
122,430601,情報機器の操作１,大嶽 麻里子
123,430602,情報機器の操作１,丹羽 直美
124,430603,情報機器の操作２,安田 倫代
125,430604,情報機器の操作２,丹羽 直美
126,430701,健康・スポーツ科学１,香村 恵介|長崎 大|塩見 哲大
127,430702,健康・スポーツ科学２,香村 恵介|長崎 大|塩見 哲大
128,431001,生物学１,伊藤 玄
129,431002,生物学２,水谷 友一
130,431003,生物学実験,新妻 靖章|汪 光熙|長田 典之|近藤 歩|細田 晃文|藤 茂雄
131,431004,生物学実験,新妻 靖章|汪 光熙|長田 典之|近藤 歩|細田 晃文|藤 茂雄
132,431005,化学１,青野 貴行
133,431006,化学２,青野 貴行
134,431007,化学実験,近藤 歩|礒井 俊行|村野 宏達|大浦 健|藤 茂雄|田村 廣人|青野 貴行
135,431008,化学実験,近藤 歩|礒井 俊行|村野 宏達|大浦 健|藤 茂雄|田村 廣人|青野 貴行
136,431009,物理学,小島 義弘
137,431014,情報科学,安田 倫代
138,431015,科学英語１,大橋 真砂子
139,431016,科学英語２,大橋 真砂子
140,432001,生物環境科学概説,大浦 健|汪 光熙|長田 典之|日野 輝明|新妻 靖章|礒井 俊行|村野 宏達|近藤 歩|藤 茂雄|田村 廣人|細田 晃文|橋本 啓史|楢﨑 友子
141,432002,生態学,日野 輝明
142,432003,環境化学基礎,大浦 健|村野 宏達
143,432004,環境化学基礎,大浦 健|村野 宏達
144,432005,環境化学基礎演習,大浦 健|村野 宏達
145,432006,環境化学基礎演習,大浦 健|村野 宏達
146,432007,生物環境科学演習２,新妻 靖章
147,432008,生物環境科学実習,日野 輝明|新妻 靖章|汪 光熙|長田 典之|田村 廣人|細田 晃文|近藤 歩|藤 茂雄|礒井 俊行|村野 宏達|大浦 健|橋本 啓史|楢﨑 友子
148,432009,生物環境科学実習,日野 輝明|新妻 靖章|汪 光熙|長田 典之|田村 廣人|細田 晃文|近藤 歩|藤 茂雄|礒井 俊行|村野 宏達|大浦 健|橋本 啓史|楢﨑 友子
149,432010,生物化学１,近藤 歩
150,432011,生物化学２,近藤 歩|藤 茂雄
151,432012,有機化学,田村 廣人
152,432013,分子生物学,細田 晃文
153,432014,進化生物学,新妻 靖章
154,432015,無機化学,柘植 明
155,432016,生物統計学,楢﨑 友子
156,432017,生物環境科学実験１,日野 輝明|新妻 靖章|汪 光熙|長田 典之
157,432018,生物環境科学実験１,日野 輝明|新妻 靖章|汪 光熙|長田 典之
158,432019,生物環境科学実験２,礒井 俊行|大浦 健|田村 廣人|近藤 歩|藤 茂雄|細田 晃文|村野 宏達
159,432022,植物分類学,長田 典之
160,432023,農場実習,森田 隆史|中尾 義則|森田 裕将|片山 好春|松井 宏樹
161,432024,農場実習,森田 隆史|中尾 義則|森田 裕将|片山 好春|松井 宏樹
162,432025,保全植物学,汪 光熙
163,432026,環境動物学,日野 輝明
164,432027,森林生態学,石井 弘明
165,432028,ランドスケープ・デザイン学,橋本 啓史|大野 暁彦
166,432029,緑地環境学,橋本 啓史
167,432030,植物生命化学,近藤 歩
168,432031,植物栄養学,近藤 歩
169,432032,物質循環論,礒井 俊行
170,432033,土壌学,村野 宏達
171,432034,環境分析化学,大浦 健
172,432035,水圏環境化学,大八木 麻希
173,432036,微生物学,細田 晃文
174,432037,環境微生物学,田村 廣人
175,432038,動物環境生理学,新妻 靖章
176,432039,野生動物管理論,安藤 正規|池田 敬|東出 大志
177,432040,植物繁殖生態学,汪 光熙
178,432041,オープン・スペース論,今西 良共|松﨑 淳
179,432042,緑地材料学,橋本 啓史
180,432043,環境法,北見 宏介
181,432044,環境アセス論,丹羽 英之|増澤 直
182,432045,植物生理学,藤 茂雄
183,432046,植物機能科学,藤 茂雄
184,432047,環境土壌学,村野 宏達
185,432048,肥料学,礒井 俊行
186,432049,機器分析化学,大浦 健
187,432050,細胞分子生物学,田村 廣人
188,432051,植物環境適応論,長田 典之
189,432052,ランドスケープ・デザイン演習,橋本 啓史
190,432053,ランドスケープ・デザイン演習,橋本 啓史
191,433001,ゼミナール１,汪 光熙|長田 典之
192,433002,ゼミナール１,日野 輝明|新妻 靖章
193,433003,ゼミナール１,大浦 健
194,433004,ゼミナール１,礒井 俊行|村野 宏達
195,433005,ゼミナール１,近藤 歩|藤 茂雄
196,433006,ゼミナール１,田村 廣人|細田 晃文
197,433007,ゼミナール１,橋本 啓史|楢﨑 友子
198,433021,ゼミナール２,汪 光熙|長田 典之
199,433022,ゼミナール２,日野 輝明|新妻 靖章
200,433023,ゼミナール２,大浦 健
201,433024,ゼミナール２,礒井 俊行|村野 宏達
202,433025,ゼミナール２,近藤 歩|藤 茂雄
203,433026,ゼミナール２,田村 廣人|細田 晃文
204,433027,ゼミナール２,橋本 啓史|楢﨑 友子
205,433041,卒業研究,汪 光熙|長田 典之
206,433042,卒業研究,日野 輝明|新妻 靖章
207,433043,卒業研究,大浦 健
208,433044,卒業研究,礒井 俊行|村野 宏達
209,433045,卒業研究,近藤 歩|藤 茂雄
210,433046,卒業研究,田村 廣人|細田 晃文
211,433047,卒業研究,橋本 啓史|楢﨑 友子
212,434001,生物環境科学特別講義１,大浦 健
213,436001,生物環境科学特別講義１,大浦 健
214,652114,理科教育法Ａ,井中 宏史
215,652124,教育方法論,後藤 明史
216,652128,理科教育法２,井中 宏史
217,652129,道徳教育の指導法,塚原 利理
218,652130,特別活動の指導法,山川 法子
219,652502,教育行政論,片山 信吾
220,652508,理科教育法Ｂ,井中 宏史
221,652511,特別活動と総合的な学習の時間の指導法,大萱 純子
222,652515,理科教育法１,井中 宏史
223,653103,理科指導法Ａ,井中 宏史
224,653115,理科指導法１,谷口 正明
225,653503,理科指導法Ｂ,井中 宏史
226,653524,教育実習指導（事前）,井中 宏史
227,651501,学習社会論,片山 信吾
228,651514,教育方法・技術論,後藤 明史
229,652101,発達心理学,木村 美奈子
230,652104,教育法規,片山 信吾
231,652116,道徳教育の理論と指導法,塚原 利理
232,653111,学校課題演習,片山 信吾
233,653112,学校課題演習,谷口 正明|井中 宏史
234,653514,学校課題演習,嶋口 裕基
235,653516,模擬授業演習,井中 宏史
236,661501,生涯学習論,片山 信吾
237,662101,博物館原論,正村 美里
238,662103,日本文化の歴史,山中 雅子
239,662104,民俗学,山中 雅子
240,662501,博物館経営論,土山 公仁
241,662503,古文書学,山中 雅子
242,664008,博物館実習３,山岸 健三
243,651102,教職入門,井中 宏史
244,651112,教育原論,嶋口 裕基
245,651115,教育心理学,木村 美奈子
246,651506,教育課程論,山川 法子
247,651508,生徒・進路指導論,曽山 和彦
248,652119,教育情報論,平山 勉
249,652121,学校教育相談,曽山 和彦
250,652504,特別支援教育論,堀部 要子
251,653108,農業科教育法,塚本 昭彦
252,653511,農業科指導法,塚本 昭彦
253,654102,教育実習１,井中 宏史
254,654110,教育実習２,井中 宏史
255,654118,教育実習指導（事後）,井中 宏史
256,654502,教職実践演習(中・高),井中 宏史
257,654513,教育実習１,井中 宏史
258,654521,教育実習２,井中 宏史
259,654529,教育実習指導（事後）,井中 宏史
260,661502,博物館教育論,川合 剛
261,662102,博物館資料保存論,川瀬 基弘
262,662105,日本文化史（旧カリ）,山中 雅子
263,662106,民俗学（旧カリ）,山中 雅子
264,662502,博物館展示論,尾坂 知江子
265,662504,古文書学（旧カリ）,山中 雅子
266,663002,博物館実習１,尾坂 知江子|新妻 靖章|橋本 啓史|山岸 健三|長田 典之
267,663101,博物館資料論１,川瀬 基弘
268,663103,博物館情報論,平山 勉
269,663104,教育メディア環境論,平山 勉
270,664003,博物館実習２,山岸 健三
271,664003,博物館実習２,山岸 健三
