,講義コード,講義名,担当者名
106,232452,外国書講読ゼミナール１,松尾 秀雄
107,232454,外国書講読ゼミナール１,岸野 和郎
108,232455,外国書講読ゼミナール２,谷村 光浩
109,232456,外国書講読ゼミナール２,松尾 秀雄
110,232501,社会フィールドワーク２,太田 志乃|渋井 康弘
111,232503,社会フィールドワーク２,井内 尚樹|西山 賢一
112,232504,社会フィールドワーク２,伊藤 健司
113,232505,社会フィールドワーク２,神野 圭介
114,232506,社会フィールドワーク２,井内 尚樹|西山 賢一
115,232507,社会フィールドワーク２,大瀧 真俊
116,232508,社会フィールドワーク２,太田 志乃
117,232521,経済データ分析１,勝浦 正樹
118,232522,経済データ分析１,勝浦 正樹
119,232523,経済データ分析２,勝浦 正樹
120,232524,経済データ分析２,勝浦 正樹
121,232526,経営データ分析１,西山 賢一
122,232527,経営データ分析２,西山 賢一
123,232561,インターンシップ（単位認定）,経済学部長
124,232603,ミクロ経済学１,川森 智彦
125,232604,ミクロ経済学２,川森 智彦
126,232606,情報の経済学２,野口 光宣
127,232607,経済思想史,岸川 富士夫
128,232610,計量経済学１,岩本 朋大
129,232611,計量経済学２,岩本 朋大
130,232613,（特１）数理経済学,川森 智彦
131,232703,西洋経済史１,折原 卓美
132,232705,イギリス近代思潮,西山 徹
133,232706,経済政策論１,名和 洋人
134,232708,労働経済論１,神野 圭介
135,232710,財政学１,山田 浩貴
136,232711,財政学２,山田 浩貴
137,232713,商法入門２,長谷川 乃理
138,232717,証券市場論２,岸野 和郎
139,232722,アメリカ経済論,名和 洋人
140,233191,上級英語１,WOOD CHRISTOPHER
141,233192,上級英語２,WOOD CHRISTOPHER
142,233401,専門ゼミナール２,新井 大輔
143,233402,専門ゼミナール２,李 秀澈
144,233403,専門ゼミナール２,伊藤 健司
145,233404,専門ゼミナール２,伊藤 志のぶ
146,233405,専門ゼミナール２,井内 尚樹
147,233406,専門ゼミナール２,太田 志乃
148,233407,専門ゼミナール２,大瀧 真俊
149,233408,専門ゼミナール２,折原 卓美
150,233409,専門ゼミナール２,勝浦 正樹
151,233410,専門ゼミナール２,川森 智彦
152,233411,専門ゼミナール２,岸川 富士夫
153,233412,専門ゼミナール２,岸野 和郎
154,233413,専門ゼミナール２,小泉 和也
155,233414,専門ゼミナール２,斎藤 智美
156,233415,専門ゼミナール２,佐土井 有里
157,233416,専門ゼミナール２,杉本 大三
158,233417,専門ゼミナール２,渋井 康弘
159,233418,専門ゼミナール２,神野 圭介
160,233419,専門ゼミナール２,杉本 大三
161,233420,専門ゼミナール２,谷村 光浩
162,233421,専門ゼミナール２,名和 洋人
163,233422,専門ゼミナール２,西山 賢一
164,233423,専門ゼミナール２,西山 徹
165,233424,専門ゼミナール２,松尾 秀雄
166,233425,専門ゼミナール２,蓑輪 明子
167,233426,専門ゼミナール２,山田 浩貴
168,233427,専門ゼミナール２,山本 雄吾
169,233501,ビジネスプラン,西山 賢一
170,233502,(特１)起業講座２,教員未確定|西山 賢一
171,233601,現代資本主義論１,蓑輪 明子
172,233602,現代資本主義論２,蓑輪 明子
173,233603,応用経済理論１,松尾 秀雄
174,233604,応用経済理論２,松尾 秀雄
175,233605,公共経済学１,伊藤 志のぶ
176,233606,公共経済学２,伊藤 志のぶ
177,233701,地方財政論１,山田 浩貴
178,233702,地方財政論２,山田 浩貴
179,234401,専門ゼミナール３(卒業研究),新井 大輔
180,234402,専門ゼミナール３(卒業研究),李 秀澈
181,234403,専門ゼミナール３(卒業研究),伊藤 健司
182,234404,専門ゼミナール３(卒業研究),伊藤 志のぶ
183,234405,専門ゼミナール３(卒業研究),井内 尚樹
184,234406,専門ゼミナール３(卒業研究),大瀧 真俊
185,234408,専門ゼミナール３(卒業研究),勝浦 正樹
186,234409,専門ゼミナール３(卒業研究),川森 智彦
187,234410,専門ゼミナール３(卒業研究),岸川 富士夫
188,234411,専門ゼミナール３(卒業研究),岸野 和郎
189,234412,専門ゼミナール３(卒業研究),斎藤 智美
190,234413,専門ゼミナール３(卒業研究),佐土井 有里
191,234416,専門ゼミナール３(卒業研究),渋井 康弘
192,234417,専門ゼミナール３(卒業研究),杉本 大三
193,234418,専門ゼミナール３(卒業研究),谷村 光浩
194,234419,専門ゼミナール３(卒業研究),名和 洋人
195,234420,専門ゼミナール３(卒業研究),西山 賢一
196,234421,専門ゼミナール３(卒業研究),西山 徹
197,234422,専門ゼミナール３(卒業研究),松尾 秀雄
198,234423,専門ゼミナール３(卒業研究),蓑輪 明子
199,234424,専門ゼミナール３(卒業研究),山田 浩貴
200,234425,専門ゼミナール３(卒業研究),山本 雄吾
201,234426,専門ゼミナール３(卒業研究),野口 光宣
202,234501,(特１)起業講座３,教員未確定|西山 賢一
203,241081,健康・スポーツ科学１（火３）,坂本 太一|辻内 智樹|永田 淳|小泉 和也
204,241082,健康・スポーツ科学２（火３）,坂本 太一|辻内 智樹|永田 淳|小泉 和也
205,241111,英語１（Ｊ）,柴 麻己子
206,241112,英語１（Ｋ）,廣瀬 聡美
207,241113,英語１（Ｌ）,松原 知津子
208,241114,英語１（Ｍ）,平山 千鶴子
209,241115,英語１（Ｎ）,菅原 裕子
210,241132,英語３（コミュニケーション）（Ｋ）,Frazer Smith
211,241141,英語４（コミュニケーション）（Ｊ）,Polzin Steven John
212,241142,英語４（コミュニケーション）（Ｋ）,MOORE Jonathan L.
213,241143,英語４（コミュニケーション）（Ｌ）,BARNES TIMOTHY J
214,241144,英語４（コミュニケーション）（Ｍ）,HOARE Peter A.
215,241145,英語４（コミュニケーション）（Ｎ）,SWEETLOVE DOUGLAS W
216,241201,フランス語１,河脇 都美
217,241202,フランス語２,井出 勉
218,241203,フランス語３,河脇 都美
219,241204,フランス語４,井出 勉
220,241221,ドイツ語１,神谷 美砂子
221,241222,ドイツ語２,下垣 真希
222,241223,ドイツ語３,神谷 美砂子
223,241224,ドイツ語４,下垣 真希
224,241241,中国語１,丸尾 誠
225,241242,中国語１,蟹江 静夫
226,241243,中国語２,林 佩芬
227,241244,中国語２,張 書涵
228,241245,中国語３,丸尾 誠
229,241246,中国語３,蟹江 静夫
230,241247,中国語４,林 佩芬
231,241248,中国語４,張 書涵
232,241261,ハングル１,金 由那
233,241263,ハングル３,金 由那
234,241264,ハングル４,金 奈淑
235,241501,(特１)産業社会の経済学入門,李 秀澈|井内 尚樹|太田 志乃|岸川 富士夫|小泉 和也|渋井 康弘|杉本 大三|西山 賢一|山田 浩貴|山本 雄吾|伊藤 健司
236,242151,英語５（Ｊ）,廣瀬 聡美
237,242152,英語５（Ｋ）,加藤 佳子
238,242153,英語５（Ｌ）,大達 誉華
239,242154,英語５（Ｍ）,西山 徹
240,242155,英語５（Ｎ）,赤塚 麻里
241,242161,英語６（Ｊ）,廣瀬 聡美
242,242162,英語６（Ｋ）,加藤 佳子
243,242163,英語６（Ｌ）,大達 誉華
244,242164,英語６（Ｍ）,西山 徹
245,242165,英語６（Ｎ）,赤塚 麻里
246,242171,英語７（Ｊ）,WOOD CHRISTOPHER
247,242172,英語７（Ｋ）,Polzin Steven John
248,242173,英語７（Ｌ）,MCKERNON ANDREW
249,242174,英語７（Ｍ）,MCKERNON ANDREW
250,242175,英語７（Ｎ）,SAYENKO TETYANA
251,242181,英語８（Ｊ）,WOOD CHRISTOPHER
252,242182,英語８（Ｋ）,Polzin Steven John
253,242183,英語８（Ｌ）,MCKERNON ANDREW
254,242184,英語８（Ｍ）,MCKERNON ANDREW
255,242185,英語８（Ｎ）,SAYENKO TETYANA
256,242803,工業経済論,渋井 康弘
257,242805,商業経済論,松尾 秀雄
258,242807,交通論,山本 雄吾
259,242808,産業集積論,井内 尚樹
260,242809,サービス経済論,山本 雄吾
261,242812,地域福祉論,久保 佐世
262,242813,地域政策論,井内 尚樹
263,242814,地域経済論,伊藤 健司
264,242815,社会保障論,鎌田 繁則
265,242816,（特１）障害者と社会,小泉 和也
266,243803,起業経営論,西山 賢一
267,243804,経済地理学,伊藤 健司
268,243806,公共政策論,蓑輪 明子
269,653528,教育実習指導（事前）,曽山 和彦
270,652501,教育行政論,片山 信吾
271,652124,教育方法論,後藤 明史
272,652129,道徳教育の指導法,塚原 利理
273,652130,特別活動の指導法,山川 法子
274,651501,学習社会論,片山 信吾
275,651511,教育方法・技術論,平山 勉
276,652101,発達心理学,木村 美奈子
277,652104,教育法規,片山 信吾
278,652510,道徳教育の理論と指導法,塚原 利理
279,653111,学校課題演習,片山 信吾
280,653112,学校課題演習,谷口 正明|井中 宏史
281,653514,学校課題演習,嶋口 裕基
282,653520,模擬授業演習,曽山 和彦
283,661501,生涯学習論,片山 信吾
284,662101,博物館原論,正村 美里
285,662103,日本文化の歴史,山中 雅子
286,662104,民俗学,山中 雅子
287,662501,博物館経営論,土山 公仁
288,662503,古文書学,山中 雅子
289,664006,博物館実習３,平山 勉
290,231001,現代社会に生きる,伊藤 健司|川森 智彦|杉本 大三|蓑輪 明子|渋井 康弘
291,231011,文学と人間,山田 永
292,231012,芸術文化論,徳重 道朗
293,231018,日本史,長屋 隆幸
294,231019,外国史,仲山 茂
295,231020,地理学,伊藤 健司
296,231021,地誌学,溝口 晃之
297,231031,日本国憲法,日比 拓也
298,231046,人間と環境,福本 雅之|森田 紘圭
299,231047,自然地理学,溝口 晃之
300,231130,英語２（再）,三原 穂
301,231140,英語３（コミュニケーション）（再）,Heather Doiron
302,231262,ハングル２,金 由那
303,231312,経済数学１,鈴木 知多男
304,231314,統計学１,勝浦 正樹
305,231315,統計学２,勝浦 正樹
306,231316,社会思想史,岸川 富士夫
307,232401,専門ゼミナール１,新井 大輔
308,232402,専門ゼミナール１,李 秀澈
309,232403,専門ゼミナール１,伊藤 健司
310,232404,専門ゼミナール１,伊藤 志のぶ
311,232405,専門ゼミナール１,井内 尚樹
312,232406,専門ゼミナール１,太田 志乃
313,232407,専門ゼミナール１,大瀧 真俊
314,232409,専門ゼミナール１,勝浦 正樹
315,232410,専門ゼミナール１,川森 智彦
316,232411,専門ゼミナール１,小泉 和也
317,232412,専門ゼミナール１,斎藤 智美
318,232413,専門ゼミナール１,佐土井 有里
319,232414,専門ゼミナール１,渋井 康弘
320,232415,専門ゼミナール１,神野 圭介
321,232416,専門ゼミナール１,杉本 大三
322,232417,専門ゼミナール１,谷村 光浩
323,232418,専門ゼミナール１,名和 洋人
324,232419,専門ゼミナール１,西山 賢一
325,232420,専門ゼミナール１,西山 徹
326,232421,専門ゼミナール１,野口 光宣
327,232422,専門ゼミナール１,松尾 秀雄
328,232423,専門ゼミナール１,蓑輪 明子
329,232424,専門ゼミナール１,焼田 紗
330,232425,専門ゼミナール１,山田 浩貴
331,232426,専門ゼミナール１,山本 雄吾
332,232528,ビジネス英語１,伊藤 省三
333,232529,ビジネス英語１,伊藤 省三
334,232530,ビジネス英語２,伊藤 省三
335,232531,ビジネス英語２,伊藤 省三
336,232532,(特１)起業講座１,教員未確定|西山 賢一
337,232601,マクロ経済学１,焼田 紗
338,232602,マクロ経済学２,焼田 紗
339,232605,情報の経済学１,野口 光宣
340,232608,経済理論１,蓑輪 明子
341,232609,経済理論２,蓑輪 明子
342,232701,日本経済史１,大瀧 真俊
343,232702,日本経済史２,大瀧 真俊
344,232704,西洋経済史２,折原 卓美
345,232707,経済政策論２,名和 洋人
346,232709,労働経済論２,神野 圭介
347,232712,商法入門１,長谷川 乃理
348,232714,金融論,新井 大輔
349,232715,金融政策論,岸野 和郎
350,232716,証券市場論１,岸野 和郎
351,232718,国際経済論１,斎藤 智美
352,232719,国際経済論２,斎藤 智美
353,232720,開発経済論,佐土井 有里
354,232721,アジア経済論,佐土井 有里
355,232723,EU経済論,斎藤 智美
356,232724,中国経済論１,谷村 光浩
357,232725,中国経済論２,谷村 光浩
358,233061,職業指導論,杉本 直記
359,233607,(特１)経済統合論１,斎藤 智美
360,233703,国際金融論,新井 大輔
361,233704,国際通貨論,新井 大輔
362,241121,英語２（Ｊ）,柴 麻己子
363,241122,英語２（Ｋ）,廣瀬 聡美
364,241123,英語２（Ｌ）,松原 知津子
365,241124,英語２（Ｍ）,平山 千鶴子
366,241125,英語２（Ｎ）,菅原 裕子
367,241131,英語３（コミュニケーション）（Ｊ）,Polzin Steven John
368,241133,英語３（コミュニケーション）（Ｌ）,BARNES TIMOTHY J
369,241134,英語３（コミュニケーション）（Ｍ）,HOARE Peter A.
370,241135,英語３（コミュニケーション）（Ｎ）,SWEETLOVE DOUGLAS W
371,241262,ハングル２,金 奈淑
372,241300,ミクロ経済学入門,赤木 博文
373,241301,マクロ経済学入門（産業社会学科1年次）,野口 光宣
374,241302,ミクロ経済学入門（産業社会学科1年次・再履修者）,伊藤 志のぶ
375,241303,経済理論入門（産業社会学科1年次・再履修者）,杉本 大三
376,241304,現代資本主義入門（産業社会学科1年次・再履修者）,渋井 康弘
377,241305,基本簿記（産業社会学科1年次）,松田 修
378,241801,環境経済論,李 秀澈
379,242801,農業経済論,杉本 大三
380,242802,食料経済論,杉本 大三
381,242804,産業技術論,渋井 康弘
382,242806,中小企業論,太田 志乃
383,242811,物流論,山本 雄吾
384,243801,中小企業政策論,太田 志乃
385,243802,経営戦略論,西山 賢一
386,243805,環境ビジネス論,李 秀澈
387,651106,教職入門,曽山 和彦
388,651110,教育原論,嶋口 裕基
389,651114,教育心理学,木村 美奈子
390,651117,日本史１（旧カリ）,長屋 隆幸
391,651118,外国史（旧カリ）,仲山 茂
392,651503,教育課程論,梅本 大介
393,651510,生徒・進路指導論,岩﨑 義高
394,651515,自然地理学（旧カリ）,稲垣 建志
395,652108,社会・地理歴史科教育法,毛利 公
396,652109,社会・公民科教育法,加藤 敬之
397,652119,教育情報論,平山 勉
398,652122,学校教育相談,勝田 拓真
399,652131,日本文化史（旧カリ）,山中 雅子
400,652132,民俗学（旧カリ）,山中 雅子
401,652133,倫理学１（旧カリ）,小林 智
402,652504,特別支援教育論,堀部 要子
403,652512,特別活動と総合的な学習の時間の指導法,杉浦 里美
404,652518,古文書学（旧カリ）,山中 雅子
405,652520,地理学１（旧カリ）,稲垣 建志
406,652521,地誌学（旧カリ）,稲垣 建志
407,653106,商業科教育法,杉本 直記
408,653505,社会・地理歴史科指導法,都築 暢也
409,653507,社会・公民科指導法,毛利 公
410,653509,商業科指導法,杉本 直記
411,653532,哲学１（旧カリ）,小林 智
412,654106,教育実習１,曽山 和彦
413,654114,教育実習２,曽山 和彦
414,654122,教育実習指導（事後）,曽山 和彦
415,654506,教職実践演習(中・高),曽山 和彦
416,654517,教育実習１,曽山 和彦
417,654525,教育実習２,曽山 和彦
418,654533,教育実習指導（事後）,曽山 和彦
419,661502,博物館教育論,川合 剛
420,662102,博物館資料保存論,川瀬 基弘
421,662105,日本文化史（旧カリ）,山中 雅子
422,662106,民俗学（旧カリ）,山中 雅子
423,662502,博物館展示論,尾坂 知江子
424,662504,古文書学（旧カリ）,山中 雅子
425,663004,博物館実習１,伊藤 俊一|岩井 眞實|大瀧 真俊|平山 勉|山中 雅子
426,663102,博物館資料論２,森 達也
427,663103,博物館情報論,平山 勉
428,663104,教育メディア環境論,平山 勉
429,664001,博物館実習２,平山 勉
430,662102,博物館資料保存論,川瀬 基弘
431,662105,日本文化史（旧カリ）,山中 雅子
432,662106,民俗学（旧カリ）,山中 雅子
433,662502,博物館展示論,尾坂 知江子
434,662504,古文書学（旧カリ）,山中 雅子
435,663004,博物館実習１,"伊藤 俊一
岩井 眞實
大瀧 真俊
平山 勉
山中 雅子"
436,663102,博物館資料論２,森 達也
437,663103,博物館情報論,平山 勉
438,663104,教育メディア環境論,平山 勉
439,664001,博物館実習２,平山 勉
